Date,Open,High,Low,Close,Adj Close,Volume
2004-10-06,"1,953.91","1,971.04","1,947.24","1,971.03","1,971.03","1,922,870,000"
2004-10-05,"1,950.23","1,960.90","1,946.86","1,955.50","1,955.50","1,709,600,000"
2004-10-04,"1,954.59","1,965.76","1,950.17","1,952.40","1,952.40","1,854,970,000"
2004-10-01,"1,909.59","1,942.23","1,908.57","1,942.20","1,942.20","1,820,300,000"
2004-09-30,"1,892.60","1,902.25","1,887.68","1,896.84","1,896.84","1,656,620,000"
2004-09-29,"1,870.61","1,894.06","1,869.95","1,893.94","1,893.94","1,637,280,000"
2004-09-28,"1,865.88","1,873.86","1,852.59","1,869.87","1,869.87","1,536,980,000"
2004-09-27,"1,871.16","1,871.94","1,858.88","1,859.88","1,859.88","1,316,790,000"
2004-09-24,"1,888.89","1,897.42","1,879.48","1,879.48","1,879.48","1,360,090,000"
2004-09-23,"1,887.02","1,894.67","1,883.32","1,886.43","1,886.43","1,396,810,000"
2004-09-22,"1,910.23","1,910.23","1,884.85","1,885.71","1,885.71","1,588,290,000"
2004-09-21,"1,913.13","1,925.85","1,909.43","1,921.18","1,921.18","1,531,560,000"
2004-09-20,"1,903.02","1,921.50","1,900.24","1,908.07","1,908.07","1,565,540,000"
2004-09-17,"1,907.01","1,911.00","1,896.67","1,910.09","1,910.09","1,640,370,000"
2004-09-16,"1,898.83","1,914.38","1,898.36","1,904.08","1,904.08","1,325,500,000"
2004-09-15,"1,908.38","1,908.38","1,892.08","1,896.52","1,896.52","1,575,500,000"
2004-09-14,"1,909.20","1,917.74","1,901.77","1,915.40","1,915.40","1,509,260,000"
2004-09-13,"1,900.17","1,919.21","1,897.73","1,910.38","1,910.38","1,741,080,000"
2004-09-10,"1,870.33","1,895.78","1,863.46","1,894.31","1,894.31","1,606,650,000"
2004-09-09,"1,858.51","1,875.39","1,849.37","1,869.65","1,869.65","1,663,790,000"
2004-09-08,"1,855.25","1,870.04","1,850.05","1,850.64","1,850.64","1,442,540,000"
2004-09-07,"1,856.00","1,865.43","1,847.48","1,858.56","1,858.56","1,320,700,000"
2004-09-03,"1,857.61","1,867.46","1,840.94","1,844.48","1,844.48","1,244,610,000"
2004-09-02,"1,848.03","1,876.24","1,846.95","1,873.43","1,873.43","1,208,770,000"
2004-09-01,"1,833.37","1,859.44","1,833.33","1,850.41","1,850.41","1,426,350,000"
2004-08-31,"1,837.54","1,842.15","1,819.62","1,838.10","1,838.10","1,298,910,000"
2004-08-30,"1,855.78","1,855.78","1,836.47","1,836.49","1,836.49","1,007,640,000"
2004-08-27,"1,855.03","1,866.25","1,854.77","1,862.09","1,862.09","1,011,070,000"
2004-08-26,"1,855.77","1,860.39","1,848.88","1,852.92","1,852.92","1,183,830,000"
2004-08-25,"1,836.72","1,861.79","1,830.30","1,860.72","1,860.72","1,320,640,000"
2004-08-24,"1,846.93","1,850.29","1,828.51","1,836.89","1,836.89","1,301,090,000"
2004-08-23,"1,843.79","1,848.12","1,835.11","1,838.70","1,838.70","1,224,660,000"
2004-08-20,"1,819.54","1,843.12","1,815.92","1,838.02","1,838.02","1,342,650,000"
2004-08-19,"1,825.91","1,829.13","1,811.68","1,819.89","1,819.89","1,416,730,000"
2004-08-18,"1,787.66","1,831.37","1,784.60","1,831.37","1,831.37","1,575,050,000"
2004-08-17,"1,792.26","1,804.59","1,791.95","1,795.25","1,795.25","1,390,280,000"
2004-08-16,"1,759.58","1,789.49","1,759.58","1,782.84","1,782.84","1,289,730,000"
2004-08-13,"1,762.46","1,768.63","1,750.82","1,757.22","1,757.22","1,347,750,000"
2004-08-12,"1,770.68","1,774.68","1,751.95","1,752.49","1,752.49","1,632,660,000"
2004-08-11,"1,778.43","1,786.65","1,760.50","1,782.42","1,782.42","1,794,260,000"
2004-08-10,"1,782.30","1,808.70","1,782.26","1,808.70","1,808.70","1,468,460,000"
